,down,time,TimeSecs,PlayTimeDiff,SideofField
265643,4.0,09:56,596.0,36.0,MIA
213624,1.0,07:28,448.0,48.0,DEN
211402,2.0,10:33,2433.0,37.0,DAL
79953,1.0,06:12,2172.0,35.0,KC
332392,3.0,05:03,2103.0,47.0,OAK
87958,1.0,06:02,3062.0,49.0,CHI
285451,2.0,05:03,2103.0,44.0,DET
372484,2.0,00:46,46.0,3.0,LA
13025,,00:00,0.0,23.0,TEN
324855,3.0,00:46,2746.0,2.0,PHI
152134,2.0,03:08,1988.0,23.0,IND
290317,2.0,03:38,1118.0,37.0,ARI
398126,3.0,01:52,1012.0,37.0,WAS
22042,1.0,05:32,1232.0,8.0,SF
287983,1.0,13:18,798.0,8.0,IND
79450,1.0,13:56,2636.0,31.0,MID
132115,3.0,02:46,166.0,6.0,SF
353012,2.0,10:00,600.0,43.0,SF
209946,2.0,01:03,63.0,0.0,CLE
23109,2.0,14:48,3588.0,6.0,STL
342462,2.0,10:10,610.0,46.0,SD
368010,,05:08,308.0,4.0,LA
5308,4.0,03:46,2026.0,38.0,DAL
225486,1.0,14:16,2656.0,0.0,STL
67567,,00:20,20.0,0.0,ATL
255,,00:00,1800.0,15.0,CLE
353676,2.0,10:06,1506.0,33.0,NYG
372922,2.0,06:41,2201.0,29.0,ARI
283401,1.0,14:21,861.0,39.0,STL
278285,3.0,01:57,1017.0,31.0,STL
289035,3.0,07:49,1369.0,41.0,SD
161846,3.0,00:03,3.0,26.0,KC
179897,1.0,08:08,2288.0,10.0,DEN
148041,1.0,07:03,2223.0,43.0,HOU
19554,1.0,02:57,1077.0,38.0,JAC
343076,2.0,06:48,3108.0,43.0,CIN
177733,2.0,02:25,1045.0,29.0,PIT
395787,3.0,02:05,1925.0,41.0,NO
93771,4.0,03:58,2038.0,5.0,CLE
187659,1.0,11:47,1607.0,41.0,BUF
374018,,01:01,1861.0,5.0,DET
406524,2.0,03:17,1097.0,41.0,DEN
54595,2.0,04:27,1167.0,41.0,OAK
114236,1.0,07:21,1341.0,31.0,SEA
384241,1.0,12:26,746.0,8.0,TB
23309,2.0,03:36,2916.0,44.0,PIT
140955,1.0,09:39,-321.0,28.0,MIA
172029,2.0,10:39,3339.0,28.0,BAL
99623,1.0,04:18,2058.0,38.0,ARI
331163,3.0,10:21,1521.0,38.0,CLE
353687,1.0,05:44,1244.0,6.0,DAL
327437,,09:44,1484.0,38.0,SD
83146,1.0,03:13,2893.0,7.0,DEN
311450,,09:24,3264.0,0.0,SF
352920,2.0,11:30,2490.0,36.0,SF
283697,,00:00,1800.0,39.0,ARI
56582,1.0,07:59,3179.0,34.0,HOU
381493,3.0,05:17,2117.0,38.0,MIN
225586,1.0,07:33,453.0,11.0,STL
59724,1.0,11:32,1592.0,25.0,SF
290191,4.0,05:50,-550.0,4.0,ATL
261471,2.0,07:19,2239.0,39.0,SEA
118630,2.0,00:57,957.0,41.0,BUF
395567,3.0,05:41,3041.0,20.0,OAK
249423,1.0,00:07,7.0,7.0,BUF
266104,2.0,08:18,3198.0,6.0,CAR
394995,1.0,00:30,930.0,39.0,DET
979,1.0,02:57,1077.0,11.0,JAC
151855,1.0,02:20,1040.0,29.0,BAL
242966,,03:24,204.0,6.0,NO
109677,1.0,14:55,1795.0,5.0,KC
201928,4.0,01:50,1010.0,41.0,NYJ
141672,1.0,12:04,724.0,26.0,SF
101712,3.0,01:53,113.0,5.0,ARI
139240,1.0,04:40,2980.0,9.0,DAL
152284,4.0,02:55,2875.0,3.0,NYJ
46901,2.0,00:13,2713.0,10.0,WAS
81611,3.0,00:36,1836.0,7.0,TB
126120,3.0,12:07,1627.0,41.0,JAC
194364,1.0,10:35,635.0,0.0,CLE
115654,3.0,14:09,1749.0,6.0,GB
77875,3.0,07:40,460.0,15.0,ATL
7521,1.0,00:55,2755.0,7.0,CIN
276701,2.0,14:30,3570.0,30.0,TEN
156320,,00:56,56.0,7.0,DEN
219429,1.0,13:36,3516.0,38.0,DET
114183,2.0,05:03,2103.0,31.0,BAL
311249,2.0,06:23,3083.0,48.0,PHI
55848,3.0,06:39,3099.0,43.0,WAS
23617,2.0,14:19,3559.0,32.0,TB
260501,2.0,02:56,176.0,0.0,MIA
34859,1.0,03:30,210.0,9.0,JAC
361195,,05:33,333.0,0.0,MID
73081,1.0,00:56,56.0,6.0,DAL
355276,1.0,03:49,229.0,11.0,DET
237287,2.0,06:31,2191.0,5.0,DET
182036,3.0,01:14,1874.0,0.0,ARI
309623,1.0,14:59,1799.0,1.0,CHI
7109,1.0,02:27,147.0,6.0,GB
142018,,11:10,1570.0,4.0,SD
239980,3.0,02:45,2865.0,20.0,DEN
343215,3.0,03:41,221.0,24.0,CIN
156590,,00:03,1803.0,2.0,CLE
171751,,00:28,1828.0,0.0,GB
303556,,01:42,102.0,0.0,SF
69375,1.0,08:02,482.0,30.0,SEA
324308,3.0,00:21,21.0,0.0,LA
111529,,15:00,3600.0,0.0,GB
103289,3.0,12:44,2564.0,0.0,JAC
133485,1.0,08:49,529.0,43.0,SD
161503,2.0,12:11,3431.0,36.0,NYJ
199999,1.0,03:58,1138.0,18.0,DET
68656,2.0,02:00,120.0,0.0,MIA
124289,3.0,13:30,2610.0,44.0,DET
18620,4.0,08:02,2282.0,4.0,STL
347977,1.0,01:36,2796.0,0.0,OAK
145800,1.0,01:34,994.0,38.0,STL
312828,,02:19,2839.0,5.0,KC
106662,3.0,08:14,2294.0,68.0,OAK
282795,3.0,07:09,1329.0,35.0,TB
208481,1.0,07:06,426.0,0.0,KC
198282,1.0,14:23,3563.0,37.0,PIT
81980,1.0,08:28,1408.0,37.0,PHI
168459,3.0,10:04,604.0,40.0,DAL
158220,2.0,03:19,199.0,34.0,SD
31417,1.0,09:52,2392.0,45.0,PIT
73569,1.0,08:28,508.0,42.0,CLE
16930,2.0,02:21,1041.0,40.0,CAR
174638,,02:00,120.0,16.0,OAK
210888,2.0,02:52,1972.0,42.0,DEN
153752,2.0,15:00,2700.0,34.0,STL
387986,2.0,05:13,313.0,23.0,NYG
203598,,00:50,50.0,3.0,CHI
11103,2.0,02:14,134.0,44.0,TB
97562,2.0,12:24,744.0,44.0,IND
304241,1.0,08:37,517.0,47.0,CLE
215721,1.0,07:15,435.0,11.0,PHI
225362,4.0,07:19,1339.0,6.0,NO
107654,3.0,13:38,2618.0,9.0,HOU
319996,3.0,06:26,2186.0,47.0,WAS
277509,3.0,02:58,1978.0,48.0,NO
349819,2.0,02:53,1973.0,21.0,MIA
39587,2.0,10:52,3352.0,24.0,NO
178742,1.0,14:08,1748.0,18.0,MIN
352020,4.0,07:57,3177.0,39.0,JAX
340657,2.0,13:45,1725.0,36.0,BUF
322450,,10:36,636.0,0.0,PHI
205954,1.0,02:01,1021.0,0.0,TB
263179,1.0,03:30,210.0,47.0,HOU
310281,2.0,03:30,2910.0,39.0,MIA
362149,2.0,00:41,1841.0,38.0,NO
156909,2.0,01:17,2777.0,36.0,HOU
204800,3.0,08:51,3231.0,41.0,CIN
78226,3.0,06:00,360.0,27.0,NE
11410,1.0,09:52,1492.0,29.0,PIT
257701,,00:00,0.0,9.0,BAL
278435,,12:29,1649.0,6.0,SF
42655,1.0,10:36,1536.0,41.0,NYG
12185,3.0,02:14,2834.0,0.0,ATL
353772,1.0,09:27,3267.0,28.0,NE
125532,2.0,10:26,2426.0,30.0,GB
371079,3.0,03:53,2933.0,44.0,TEN
265842,1.0,03:23,1103.0,25.0,BAL
289991,3.0,02:10,130.0,39.0,KC
137629,4.0,08:00,2280.0,7.0,OAK
129557,2.0,08:38,1418.0,40.0,TB
133271,4.0,09:56,1496.0,50.0,ATL
382082,2.0,04:56,1196.0,47.0,PHI
381900,1.0,07:39,1359.0,29.0,CAR
198036,3.0,07:25,1345.0,41.0,TEN
190402,1.0,10:13,1513.0,12.0,WAS
275815,,00:00,0.0,19.0,OAK
28140,2.0,00:38,1838.0,35.0,OAK
236668,2.0,14:29,3569.0,26.0,NYG
183228,1.0,03:17,197.0,44.0,PHI
129009,1.0,07:38,2258.0,36.0,DEN
379879,1.0,02:00,120.0,0.0,GB
60940,3.0,00:14,1814.0,0.0,KC
297856,2.0,01:34,2794.0,31.0,TB
314034,3.0,10:57,3357.0,7.0,NE
375813,2.0,00:58,1858.0,7.0,HOU
258626,2.0,06:00,3060.0,27.0,ARI
308589,,00:00,1800.0,15.0,NYG
184774,2.0,06:42,2202.0,43.0,DET
357312,2.0,06:00,3060.0,31.0,TEN
268028,2.0,13:01,2581.0,36.0,WAS
295142,2.0,06:17,3077.0,6.0,TEN
39034,1.0,12:55,775.0,48.0,WAS
372895,1.0,01:25,2785.0,40.0,ARI
130929,1.0,06:14,3074.0,38.0,SF
243088,1.0,14:22,1762.0,38.0,CAR
328987,2.0,01:42,2802.0,32.0,WAS
185505,3.0,04:28,2068.0,5.0,CIN
357461,1.0,02:45,165.0,8.0,TEN
383259,1.0,11:23,2483.0,45.0,PIT
65421,4.0,06:16,1276.0,0.0,MIA
297643,1.0,10:38,3338.0,42.0,BAL
338118,4.0,04:55,1195.0,5.0,DAL
390023,4.0,05:00,2100.0,6.0,BUF
393370,1.0,00:45,1845.0,21.0,GB
342365,1.0,14:46,2686.0,5.0,MIA
15758,3.0,07:19,1339.0,0.0,NE
194338,3.0,08:14,1394.0,40.0,CLE
278459,2.0,01:25,985.0,39.0,SF
212720,2.0,00:45,945.0,6.0,PHI
61066,2.0,13:40,2620.0,34.0,CLE
140993,3.0,04:06,2946.0,4.0,NO
226519,1.0,08:58,538.0,33.0,BUF
31188,,08:17,3197.0,4.0,NO
204832,1.0,12:52,2572.0,5.0,BAL
290528,1.0,12:32,752.0,0.0,SF
291066,2.0,14:32,872.0,28.0,SD
197831,1.0,11:43,2503.0,0.0,CIN
346057,3.0,04:37,2977.0,42.0,PIT
330016,2.0,05:43,3043.0,34.0,SD
308498,2.0,13:34,3514.0,9.0,NYG
20720,1.0,13:49,2629.0,18.0,HOU
193244,3.0,07:47,2267.0,40.0,HOU
194739,1.0,09:21,3261.0,11.0,KC
35413,1.0,00:20,2720.0,41.0,TEN
176120,4.0,04:45,2085.0,5.0,TEN
43995,4.0,09:16,2356.0,5.0,BAL
257964,1.0,01:03,1863.0,5.0,TB
5569,1.0,01:39,99.0,21.0,MIA
302859,1.0,12:54,-126.0,40.0,NYJ
122153,4.0,05:59,1259.0,6.0,BAL
318740,3.0,00:13,1813.0,0.0,DAL
25550,,07:09,1329.0,5.0,NO
286470,2.0,01:34,1894.0,4.0,SD
272324,2.0,07:03,423.0,43.0,SD
160514,3.0,15:00,900.0,0.0,BUF
181936,,05:47,347.0,0.0,SF
351809,,01:53,113.0,0.0,WAS
303186,3.0,13:19,799.0,42.0,TB
384639,,06:34,3094.0,0.0,PHI
137428,,13:48,2628.0,0.0,TB
179104,1.0,11:18,1578.0,9.0,NE
86387,1.0,02:44,164.0,8.0,NO
371024,1.0,05:12,312.0,14.0,MIA
251319,2.0,04:54,1194.0,9.0,PHI
101992,2.0,11:15,1575.0,42.0,PHI
156099,4.0,00:43,943.0,5.0,TEN
34189,2.0,08:23,3203.0,38.0,CAR
230895,1.0,15:00,1800.0,0.0,TB
360173,3.0,10:54,3354.0,41.0,PIT
267125,1.0,00:33,2733.0,45.0,BUF
263267,4.0,04:26,2066.0,48.0,CLE
99656,2.0,14:16,1756.0,39.0,ARI
175253,3.0,00:31,1831.0,5.0,KC
183230,,03:11,191.0,0.0,SD
322624,1.0,11:00,660.0,0.0,HOU
197385,1.0,08:16,1396.0,44.0,BUF
192403,3.0,07:50,1370.0,46.0,PHI
372707,2.0,01:52,2812.0,37.0,NYG
260589,1.0,04:36,2076.0,34.0,IND
355944,2.0,11:54,1614.0,4.0,SF
352134,1.0,14:18,858.0,5.0,JAX
302117,2.0,02:56,176.0,4.0,SEA
194592,,02:03,2823.0,4.0,MIN
23468,4.0,08:21,3201.0,9.0,JAC
7772,2.0,12:19,739.0,6.0,MIA
167590,3.0,05:02,302.0,0.0,ARI
309103,1.0,04:06,2046.0,7.0,KC
49267,1.0,12:49,3469.0,38.0,NYJ
399438,3.0,06:07,3067.0,40.0,CHI
230025,1.0,03:09,1089.0,5.0,OAK
155565,1.0,03:38,1118.0,46.0,SD
172201,3.0,01:20,80.0,37.0,BAL
49396,1.0,11:08,668.0,9.0,NYJ
168749,1.0,12:33,1653.0,7.0,DEN
312567,2.0,11:18,678.0,36.0,NYJ
247265,2.0,00:36,2736.0,37.0,PHI
284229,,15:00,1800.0,0.0,SF
125364,1.0,06:41,2201.0,0.0,BUF
1514,2.0,07:32,452.0,38.0,KC
290976,1.0,13:48,2628.0,4.0,BAL
180183,3.0,01:59,1019.0,19.0,BUF
202462,2.0,04:42,282.0,25.0,WAS
334509,3.0,04:16,2056.0,0.0,JAX
335161,,02:43,163.0,5.0,TB
91681,,00:37,1837.0,7.0,DAL
225561,,01:54,1014.0,0.0,MIN
173034,4.0,14:25,865.0,32.0,NYG
222856,3.0,04:36,276.0,41.0,CIN
205304,,02:18,138.0,3.0,CAR
375624,3.0,02:29,1949.0,0.0,DAL
126279,2.0,09:44,1484.0,44.0,TB
364221,1.0,04:35,2975.0,7.0,SF
245699,1.0,05:43,1243.0,44.0,STL
243573,2.0,02:00,1920.0,0.0,NYG
306690,1.0,03:51,1131.0,9.0,JAC
12775,4.0,09:40,1480.0,0.0,ARI
352402,2.0,02:23,2843.0,6.0,SD
10492,3.0,10:24,2424.0,39.0,PIT
188204,1.0,10:54,1554.0,0.0,PIT
82917,2.0,01:48,108.0,0.0,WAS
78468,,11:56,2516.0,0.0,JAC
2268,3.0,11:55,2515.0,40.0,GB
207315,2.0,03:12,2892.0,42.0,BAL
200797,2.0,00:41,2741.0,29.0,DEN
64117,4.0,12:26,2546.0,32.0,SD
343535,2.0,12:56,776.0,6.0,PIT
338903,2.0,04:51,291.0,37.0,NYG
143468,2.0,00:02,1802.0,1.0,NYJ
304993,2.0,14:19,3559.0,37.0,PIT
65460,2.0,05:44,344.0,39.0,MIA
157906,2.0,01:38,98.0,16.0,PHI
212905,3.0,13:13,793.0,35.0,MIA
292405,,04:59,2099.0,6.0,CAR
178663,4.0,09:27,3267.0,6.0,GB
97194,3.0,03:28,1108.0,0.0,SEA
383308,1.0,15:00,1800.0,0.0,DET
25160,,03:57,2037.0,7.0,CAR
183491,4.0,10:56,2456.0,35.0,MIA
385472,3.0,04:54,1194.0,0.0,KC
103392,1.0,07:13,433.0,11.0,JAC
51974,,00:17,917.0,8.0,JAC
59697,1.0,03:18,1998.0,11.0,OAK
13502,1.0,01:03,963.0,34.0,GB
140810,2.0,08:14,2294.0,0.0,NYJ
319247,,10:10,2410.0,8.0,WAS
345046,4.0,04:07,2047.0,36.0,NE
236774,3.0,05:52,1252.0,44.0,ATL
54006,1.0,13:03,2583.0,36.0,CAR
77993,,10:59,1559.0,5.0,BAL
95247,2.0,13:41,821.0,7.0,NO
316618,2.0,00:29,1829.0,5.0,MID
156118,,10:20,620.0,0.0,CHI
214611,1.0,00:49,2749.0,26.0,OAK
258056,1.0,00:43,43.0,1.0,CIN
17341,2.0,06:37,397.0,30.0,DAL
394708,1.0,09:43,3283.0,9.0,GB
267072,2.0,03:50,230.0,0.0,STL
31600,2.0,09:06,2346.0,36.0,KC
34348,,15:00,3600.0,0.0,NYJ
164497,1.0,12:10,1630.0,19.0,SEA
363136,1.0,05:11,311.0,30.0,OAK
298962,,00:06,1806.0,4.0,MIN
111402,1.0,02:56,1976.0,24.0,NE
97161,1.0,00:07,1807.0,5.0,SEA
346493,,,,,BUF
227640,2.0,01:13,73.0,38.0,DEN
376437,3.0,09:29,569.0,24.0,BAL
39969,,02:00,1920.0,14.0,NYG
315427,1.0,06:41,401.0,26.0,CLE
271680,,00:59,2759.0,2.0,JAC
357552,,02:00,1920.0,16.0,MIN
197141,2.0,04:18,2058.0,0.0,MID
183120,1.0,09:30,2370.0,38.0,PHI
396256,2.0,14:21,2661.0,39.0,PIT
238439,3.0,04:56,296.0,45.0,CIN
21205,2.0,00:41,41.0,22.0,MIA
277696,2.0,05:03,2103.0,6.0,NYJ
195019,2.0,05:56,1256.0,44.0,PIT
333664,2.0,11:08,1568.0,36.0,KC
112958,1.0,01:47,1907.0,9.0,NO
180343,1.0,03:23,1103.0,8.0,TEN
75813,,14:46,886.0,0.0,MIN
93424,2.0,12:48,2568.0,44.0,BAL
293606,1.0,12:21,741.0,27.0,OAK
36151,3.0,02:53,1973.0,5.0,SF
210314,4.0,02:13,2833.0,6.0,OAK
369877,2.0,02:03,2823.0,39.0,TEN
378032,2.0,00:34,1834.0,22.0,KC
269059,3.0,07:28,3148.0,37.0,SD
42566,,12:57,3477.0,0.0,MIN
349246,1.0,02:40,2860.0,38.0,JAX
170930,1.0,01:06,66.0,24.0,ARI
7864,1.0,11:37,2497.0,42.0,OAK
335794,1.0,15:00,2700.0,0.0,DEN
275011,3.0,06:32,1292.0,4.0,CLE
113206,2.0,04:46,1186.0,33.0,PHI
72147,1.0,11:26,1586.0,22.0,TB
186723,,07:31,2251.0,0.0,NE
265826,2.0,08:54,1434.0,36.0,BAL
51967,4.0,03:41,1121.0,43.0,JAC
41444,2.0,09:36,1476.0,37.0,NYJ
21673,3.0,12:32,1652.0,27.0,DET
170270,1.0,06:04,3064.0,35.0,NYJ
245593,1.0,01:02,62.0,25.0,HOU
63420,1.0,10:51,1551.0,44.0,BUF
172046,4.0,05:16,3016.0,4.0,BAL
375680,1.0,14:54,894.0,0.0,DAL
166058,2.0,09:20,1460.0,36.0,CHI
144955,2.0,11:52,3412.0,34.0,TB
145347,1.0,09:35,3275.0,12.0,PHI
394520,,00:03,3.0,8.0,MIA
335654,4.0,02:57,1077.0,20.0,SEA
172767,1.0,02:15,2835.0,35.0,NO
653,1.0,00:25,925.0,46.0,DAL
122146,2.0,08:15,1395.0,3.0,MID
209192,3.0,14:10,-50.0,39.0,GB
345941,2.0,01:04,1864.0,0.0,DAL
332544,4.0,08:42,2322.0,3.0,SEA
112912,3.0,05:29,3029.0,5.0,NO
296388,1.0,01:27,2787.0,34.0,NYG
22303,2.0,02:28,2848.0,44.0,PIT
324136,2.0,07:04,3124.0,34.0,TB
43377,,00:00,900.0,28.0,CLE
398693,2.0,09:44,3284.0,39.0,JAX
254556,,01:53,113.0,4.0,DET
146939,4.0,10:33,3333.0,19.0,CAR
249808,1.0,01:36,2796.0,27.0,SF
274506,1.0,07:04,424.0,42.0,CHI
844,2.0,09:03,543.0,24.0,HOU
309135,3.0,08:12,1392.0,47.0,BAL
115937,3.0,09:45,3285.0,44.0,BAL
184116,1.0,01:36,996.0,40.0,BAL
372365,3.0,07:30,2250.0,23.0,DAL
137079,1.0,14:19,2659.0,41.0,OAK
250080,,05:36,1236.0,0.0,TEN
237471,3.0,05:59,2159.0,44.0,IND
293343,3.0,03:48,2028.0,40.0,JAC
118197,2.0,08:02,2282.0,37.0,JAC
108717,1.0,02:56,176.0,2.0,DEN
28104,2.0,14:09,2649.0,7.0,OAK
119501,1.0,02:21,1041.0,38.0,CHI
136405,2.0,14:12,2652.0,44.0,SF
27478,,00:00,900.0,43.0,NE
217462,1.0,01:50,2810.0,41.0,PHI
219341,,00:00,1800.0,21.0,CIN
170347,2.0,09:19,1459.0,40.0,JAC
390463,4.0,08:19,499.0,4.0,OAK
39983,4.0,00:45,1845.0,0.0,NYG
67468,,00:24,1824.0,6.0,BAL
108143,3.0,01:14,74.0,25.0,CAR
186713,3.0,11:48,2508.0,36.0,NE
224665,1.0,00:26,926.0,35.0,OAK
173912,,00:32,32.0,0.0,
314549,1.0,09:13,3253.0,9.0,PHI
51206,1.0,01:51,1911.0,3.0,NO
142964,1.0,06:10,370.0,4.0,GB
77053,2.0,01:18,2778.0,43.0,SD
7951,4.0,08:22,502.0,5.0,OAK
361863,2.0,06:26,386.0,9.0,WAS
321448,,11:44,2504.0,0.0,ARI
235163,4.0,06:16,1276.0,38.0,JAC
285440,1.0,09:23,2363.0,25.0,CHI
334120,3.0,10:50,3350.0,41.0,CLE
70273,,04:59,299.0,15.0,BAL
169661,2.0,01:18,978.0,4.0,ATL
391692,2.0,10:43,3343.0,0.0,CIN
286419,1.0,03:10,2890.0,7.0,GB
261883,2.0,04:02,1142.0,41.0,NE
325704,2.0,14:27,3567.0,33.0,HOU
108893,1.0,14:54,3594.0,6.0,PIT
184638,3.0,13:22,1702.0,37.0,TB
96200,1.0,06:00,3060.0,1.0,BUF
160868,1.0,01:49,1009.0,10.0,ATL
395373,1.0,14:54,3594.0,6.0,CLE
226170,4.0,04:31,271.0,66.0,OAK
72186,2.0,10:47,647.0,36.0,SF
312185,2.0,07:23,2243.0,34.0,CAR
370192,2.0,00:59,59.0,0.0,CIN
335954,4.0,03:35,2915.0,46.0,JAX
289800,1.0,11:28,688.0,11.0,NE
149725,1.0,13:14,794.0,35.0,BUF
260443,1.0,09:14,1454.0,36.0,MIA
196069,1.0,14:59,1799.0,1.0,WAS
154651,,04:36,2076.0,5.0,CAR
230938,2.0,14:28,868.0,32.0,TB
278984,1.0,06:02,362.0,52.0,DET
285233,2.0,08:33,3213.0,39.0,BUF
11303,2.0,11:23,-217.0,41.0,DAL
387010,2.0,05:16,2116.0,51.0,NYJ
49705,2.0,14:17,857.0,43.0,WAS
275077,3.0,14:17,3557.0,5.0,ATL
244278,,00:00,1800.0,29.0,ATL
280456,3.0,00:36,1836.0,0.0,OAK
34793,1.0,13:36,1716.0,14.0,MIA
40359,1.0,13:18,1698.0,38.0,KC
193113,,08:03,1383.0,6.0,DAL
326164,1.0,02:29,1049.0,8.0,SEA
51695,1.0,05:39,3039.0,9.0,WAS
243250,1.0,14:53,1793.0,7.0,KC
54749,4.0,11:44,1604.0,9.0,PHI
303797,,14:53,2693.0,7.0,HOU
372080,1.0,14:17,857.0,12.0,PIT
174417,3.0,02:54,1074.0,44.0,DET
7808,2.0,02:44,164.0,0.0,MIA
52509,3.0,05:08,1208.0,0.0,SEA
278128,2.0,07:33,1353.0,7.0,MIN
38427,,00:00,2700.0,40.0,PHI
382231,1.0,11:20,1580.0,49.0,NO
219755,3.0,03:17,197.0,43.0,MIA
280765,3.0,05:08,3008.0,4.0,CIN
138282,,15:00,3600.0,0.0,BAL
145902,2.0,08:58,2338.0,35.0,PHI
135678,2.0,05:47,3047.0,0.0,MIN
162169,,10:22,1522.0,5.0,OAK
352493,1.0,02:09,1029.0,29.0,CAR
59902,1.0,00:46,946.0,44.0,DAL
142498,4.0,03:41,2021.0,40.0,DEN
305709,2.0,00:35,35.0,41.0,PHI
75469,1.0,01:50,1010.0,39.0,SF
327246,3.0,14:05,1745.0,39.0,LA
382560,1.0,03:33,2013.0,12.0,BUF
244029,4.0,13:02,3482.0,46.0,DEN
303329,1.0,07:51,1371.0,37.0,MIN
8431,4.0,10:23,1523.0,42.0,DET
324565,1.0,12:58,1678.0,40.0,KC
338050,1.0,12:30,2550.0,55.0,PHI
44195,1.0,11:54,1614.0,5.0,DAL
14791,2.0,02:32,2852.0,3.0,SEA
384270,1.0,15:00,3600.0,0.0,NYG
209129,1.0,13:50,830.0,26.0,GB
339618,,15:00,3600.0,0.0,SF
13511,1.0,11:41,701.0,29.0,GB
109184,4.0,03:32,1112.0,4.0,SF
90384,1.0,09:30,570.0,9.0,BUF
258500,3.0,03:38,2018.0,6.0,MIN
264581,2.0,12:09,3429.0,12.0,PHI
276169,1.0,00:53,53.0,0.0,GB
4646,3.0,05:44,1244.0,4.0,MID
161261,1.0,05:01,301.0,9.0,CLE
29646,1.0,11:43,3403.0,29.0,JAC
69073,3.0,14:28,2668.0,32.0,SF
246095,4.0,06:57,1317.0,36.0,PIT
142286,,01:37,2797.0,6.0,PIT
388770,3.0,07:58,2278.0,39.0,JAX
177247,2.0,06:54,414.0,5.0,TB
257815,1.0,11:13,1573.0,0.0,NYG
120591,1.0,14:41,881.0,19.0,WAS
139646,1.0,03:34,1114.0,40.0,TEN
393421,1.0,12:56,776.0,7.0,PIT
306114,3.0,02:00,1920.0,0.0,DET
74762,4.0,06:48,1308.0,5.0,BAL
106704,1.0,10:25,1525.0,0.0,OAK
212606,2.0,10:39,3339.0,36.0,ARI
73688,,15:00,1800.0,0.0,PIT
41088,4.0,05:21,1221.0,34.0,DET
141622,,00:09,1809.0,6.0,SF
217315,2.0,08:33,2313.0,30.0,SEA
290355,3.0,06:14,374.0,39.0,ARI
345577,3.0,12:55,2575.0,42.0,HOU
405505,3.0,02:00,1920.0,0.0,GB
137070,1.0,02:43,2863.0,46.0,OAK
88919,2.0,14:21,861.0,39.0,DEN
10416,2.0,14:22,862.0,38.0,STL
176276,3.0,09:40,2380.0,5.0,HOU
281243,2.0,11:22,682.0,41.0,SF
205381,1.0,06:31,2191.0,0.0,ARI
211766,3.0,04:40,2080.0,42.0,MID
168496,1.0,00:31,31.0,0.0,PHI
332746,3.0,01:28,1888.0,7.0,GB
357398,4.0,08:18,1398.0,5.0,TEN
82008,1.0,14:37,877.0,11.0,NYG
26461,1.0,02:05,125.0,30.0,WAS
334213,3.0,07:55,1375.0,38.0,CLE
162677,2.0,07:58,2278.0,41.0,BAL
33218,4.0,00:24,1824.0,6.0,MIN
199097,2.0,13:34,1714.0,5.0,CAR
48323,4.0,00:54,1854.0,0.0,DAL
247287,3.0,07:53,2273.0,45.0,PHI
364302,1.0,07:16,1336.0,46.0,SF
310081,2.0,10:51,3351.0,37.0,SF
285934,3.0,10:01,1501.0,2.0,JAC
265659,1.0,04:59,299.0,28.0,MIA
102790,1.0,09:55,2395.0,45.0,DET
205571,1.0,01:38,1898.0,5.0,DEN
121034,1.0,08:18,3198.0,6.0,ATL
284907,2.0,02:54,2874.0,40.0,ARI
8630,2.0,14:44,884.0,7.0,CIN
63703,1.0,04:08,248.0,5.0,WAS
370117,,15:00,1800.0,11.0,CIN
168793,1.0,12:24,744.0,29.0,OAK
339204,1.0,06:28,1288.0,12.0,JAX
407063,2.0,01:53,1013.0,37.0,BUF
109700,4.0,06:05,1265.0,5.0,KC
168888,,08:39,2319.0,0.0,BAL
15869,1.0,12:31,2551.0,8.0,IND
235520,2.0,13:07,1687.0,29.0,ATL
247187,1.0,07:53,473.0,0.0,DAL
274130,1.0,08:03,483.0,5.0,TB
332639,,07:02,422.0,7.0,ATL
265209,1.0,07:54,1374.0,0.0,PHI
135360,1.0,12:38,2558.0,22.0,STL
369366,,01:50,1910.0,5.0,DET
340928,1.0,03:44,2924.0,29.0,HOU
93330,3.0,12:08,728.0,28.0,ARI
80061,3.0,10:47,3347.0,5.0,ARI
101402,1.0,10:08,2408.0,49.0,NYG
387901,3.0,06:40,2200.0,39.0,NYG
326851,1.0,06:14,2174.0,16.0,DET
3879,2.0,01:59,1919.0,0.0,KC
107078,,09:22,562.0,6.0,STL
13102,,01:13,1873.0,5.0,MIA
176339,1.0,05:43,1243.0,9.0,HOU
171412,2.0,08:28,1408.0,41.0,HOU
97384,2.0,03:25,1105.0,40.0,CHI
173543,2.0,10:51,651.0,39.0,ARI
361550,1.0,04:46,286.0,7.0,MID
23748,1.0,14:16,856.0,30.0,MID
44873,2.0,15:00,900.0,0.0,CLE
265795,3.0,00:37,1837.0,9.0,HOU
88563,1.0,00:57,957.0,13.0,HOU
179069,3.0,05:47,2147.0,31.0,NE
238766,2.0,02:21,1041.0,31.0,HOU
94139,2.0,02:00,1920.0,0.0,SD
405290,3.0,12:22,2542.0,49.0,MIN
156892,1.0,09:36,3276.0,11.0,HOU
4321,4.0,04:09,249.0,71.0,GB
38354,1.0,12:31,751.0,10.0,CHI
58057,2.0,08:55,2335.0,5.0,STL
245673,2.0,14:36,1776.0,10.0,STL
167778,4.0,03:09,189.0,5.0,DEN
288242,,00:59,2759.0,4.0,PIT
